dates,flow_m3s_fire,flow_m3s_nofire,flow_m3s_%chg,sed_kgday_fire,sed_kgday_nofire,sed_kgday_%chg,sed_mgL_fire,sed_mgL_nofire,sed_mgL_%chg,nit_kgday_fire,nit_kgday_nofire,nit_kgday_%chg,nit_mgL_fire,nit_mgL_nofire,nit_mgL_%chg
2020-05-17,4.169,4.442,-0.0614588023412878,9.25,9.952,-0.0705385852090032,25.68,25.93,-0.00964134207481681,2.61,1.182,1.20812182741117,0.0072459422723275,0.00307981890039522,1.3527169962486
2020-05-18,4.124,4.38,-0.0584474885844749,9.05,9.674,-0.0645027909861483,25.4,25.56,-0.00625978090766824,2.328,1.233,0.888077858880778,0.00653357042784783,0.00325818112633181,1.00528152810325
2020-05-19,4.14,4.358,-0.0500229463056448,9.123,9.837,-0.0725831046050626,25.51,26.13,-0.0237275162648296,4.844,1.319,2.67247915087187,0.0135422258006799,0.00350302976220829,2.86586090326077
2020-05-20,4.318,4.281,0.00864284045783694,9.667,9.498,0.0177932196251843,25.91,25.68,0.00895638629283491,81.83,1.21,66.6280991735537,0.219339157360232,0.00327134539351311,66.0486087452486
2020-05-21,3.982,4.219,-0.0561744489215454,8.677,9.218,-0.058689520503363,25.22,25.29,-0.00276789244760776,2.176,1.117,0.948075201432408,0.00632475770597317,0.00306429029171385,1.06402041055834
2020-05-22,3.889,4.11,-0.053771289537713,8.277,8.991,-0.0794127460794128,24.63,25.32,-0.0272511848341233,1.897,1.03,0.841747572815534,0.00564567202841824,0.00290055870956114,0.946408465999449
2020-05-23,3.806,4.013,-0.0515823573386494,7.931,8.571,-0.074670400186676,24.12,24.72,-0.0242718446601941,1.777,0.9619,0.847385383095956,0.00540387010762733,0.0027742591208203,0.947860625949569
2020-05-24,3.764,3.959,-0.0492548623389746,7.977,8.571,-0.0693034651732586,24.53,25.06,-0.0211492418196328,1.694,0.9138,0.853797329831473,0.00520894832132877,0.00267147989110606,0.949836245696813
2020-05-25,3.716,3.902,-0.0476678626345464,7.771,8.325,-0.0665465465465465,24.2,24.69,-0.0198460915350345,1.615,0.8711,0.853977729307772,0.00503017481959893,0.00258384826394821,0.946776399289271
2020-05-26,3.573,3.749,-0.0469458522272606,7.41,7.924,-0.0648662291771833,24.01,24.46,-0.0183973834832379,1.494,0.8127,0.838316722037652,0.00483953727026775,0.00250900240064017,0.928869127041467
2020-05-27,3.462,3.628,-0.0457552370452039,6.965,7.425,-0.0619528619528619,23.28,23.69,-0.0173068805403124,1.4,0.7679,0.823154056517776,0.00468044589939448,0.00244976060680305,0.910572766333477
2020-05-28,3.39,3.553,-0.0458767238952997,6.882,7.334,-0.0616307608399236,23.5,23.89,-0.0163248221012976,1.327,0.734,0.807901907356948,0.00453061837648858,0.00239104147772878,0.89483052414137
2020-05-29,3.31,3.471,-0.0463843272832037,6.565,7,-0.0621428571428571,22.95,23.34,-0.0167095115681234,1.26,0.7052,0.786727169597277,0.00440584088620342,0.00235149439269289,0.873634442801256
2020-05-30,3.269,3.423,-0.0449897750511247,6.6,7.012,-0.0587564175698802,23.37,23.71,-0.0143399409531843,1.212,0.6831,0.774264382960035,0.00429115257809048,0.00230974291557114,0.857848572307186
2020-05-31,3.176,3.33,-0.0462462462462462,6.238,6.644,-0.0611077664057796,22.73,23.09,-0.0155911650064963,1.129,0.6394,0.765717860494213,0.00411433552570202,0.00222236125013903,0.851335162293992
2020-06-01,3.137,3.289,-0.0462146549103071,6.083,6.477,-0.0608306314651845,22.44,22.8,-0.0157894736842105,1.074,0.6095,0.762100082034454,0.00396256154145858,0.00214484589484589,0.84748076818978
2020-06-02,3.066,3.212,-0.0454545454545456,6.002,6.378,-0.0589526497334588,22.66,22.98,-0.0139251523063534,1.016,0.5814,0.74750601995184,0.00383537483994105,0.00209500830220008,0.830720592330502
2020-06-03,2.998,3.142,-0.045830681094844,5.737,6.099,-0.05935399245778,22.15,22.47,-0.0142412105028928,0.9623,0.5559,0.731066738622055,0.00371505386306921,0.00204774913360209,0.814213373165613
2020-06-04,2.909,3.048,-0.0456036745406825,5.588,5.936,-0.0586253369272237,22.24,22.54,-0.0133096716947649,0.9041,0.5275,0.7139336492891,0.0035971537883707,0.00200305907942063,0.795830100733299
2020-06-05,2.898,3.029,-0.0432485968966655,5.537,5.851,-0.0536660399931636,22.12,22.36,-0.0107334525939176,0.874,0.5098,0.714397803060023,0.00349059376837155,0.00194799041365565,0.791894736186617
2020-06-06,2.812,2.938,-0.0428863172226005,5.217,5.508,-0.0528322440087147,21.47,21.7,-0.0105990783410138,0.8194,0.4814,0.702118820108018,0.00337261603708972,0.00189644631016312,0.778387302090102
2020-06-07,2.751,2.872,-0.0421309192200557,5.169,5.444,-0.0505143277002205,21.75,21.94,-0.00865998176845949,0.773,0.4573,0.690356439973759,0.00325218439086124,0.00184290531827092,0.764705087460791
2020-06-08,4.234,3.393,0.247863247863248,9.277,6.877,0.348989384906209,25.36,23.46,0.0809889173060528,301.2,0.7132,421.321929332586,0.823361150474991,0.0024328410343736,337.436066656935
2020-06-09,3.404,3.429,-0.00729075532225136,6.917,7.017,-0.0142511044605958,23.52,23.69,-0.00717602363866618,135.7,0.7746,174.187193390137,0.461398898898899,0.00261454586695182,175.473820838654
2020-06-10,3.291,3.321,-0.00903342366757008,6.478,6.594,-0.0175917500758266,22.78,22.98,-0.00870322019147081,96.87,0.6998,137.425264361246,0.340680812991661,0.00243888498555767,138.68711727247
2020-06-11,2.78,3.107,-0.10524621821693,5.09,5.955,-0.145256087321579,21.2,22.18,-0.0441839495040577,1.185,0.6023,0.967458077370082,0.00493355315747402,0.00224366424680232,1.19888210301757
2020-06-12,2.598,2.868,-0.094142259414226,4.779,5.427,-0.119402985074627,21.29,21.9,-0.0278538812785388,0.7737,0.5136,0.50642523364486,0.00344682875716363,0.0020726793739346,0.662982128596407
2020-06-13,2.535,2.768,-0.0841763005780346,4.547,5.228,-0.130260137719969,20.76,21.86,-0.0503202195791399,0.707,0.4762,0.484670306593868,0.00322795675359778,0.00199117560479555,0.621131127673302
2020-06-14,2.419,2.632,-0.0809270516717325,4.297,4.731,-0.0917353625026422,20.56,20.8,-0.0115384615384616,0.6156,0.417,0.476258992805756,0.00294543199669285,0.00183373438027693,0.606247899572037
2020-06-15,2.901,2.68,0.082462686567164,5.542,4.897,0.13171329385338,22.11,21.15,0.0453900709219859,102.2,0.408,249.490196078431,0.407745732633702,0.0017620232172471,230.407695791174
2020-06-16,4.122,3.107,0.326681686514322,9.038,5.956,0.517461383478845,25.38,22.18,0.144274120829576,137.5,0.547,250.371115173675,0.386083256959045,0.0020376628640227,188.473569831297
2020-06-17,2.39,2.784,-0.141522988505747,4.196,5.115,-0.179667644183773,20.32,21.26,-0.0442144873000941,1.264,0.4519,1.79707899977871,0.00612118394545173,0.0018787083599404,2.25818742066274
2020-06-18,2.234,2.565,-0.129044834307992,3.812,4.658,-0.181623014169171,19.75,21.02,-0.060418648905804,0.4937,0.3892,0.268499486125385,0.00255779783812461,0.0017561908887445,0.456446366119789
2020-06-19,2.131,2.399,-0.1117132138391,3.612,4.23,-0.146099290780142,19.61,20.41,-0.0391964723174915,0.4206,0.3448,0.21983758700696,0.00228439960373325,0.00166350176771186,0.373247475940727
2020-06-20,2.048,2.268,-0.0970017636684302,3.336,3.93,-0.151145038167939,18.85,20.06,-0.0603190428713857,0.3825,0.3134,0.22048500319081,0.00216166178385417,0.00159934515644392,0.351591790642952
2020-06-21,1.949,2.137,-0.0879737950397754,3.153,3.633,-0.132122213047069,18.72,19.68,-0.0487804878048781,0.3206,0.273,0.174358974358974,0.0019038728312715,0.00147857848489575,0.287637315651686
2020-06-22,1.885,2.045,-0.0782396088019559,2.948,3.33,-0.114714714714715,18.1,18.84,-0.0392781316348194,0.2844,0.2482,0.145850120870266,0.00174624226348364,0.0014047360318754,0.243110608583386
2020-06-23,1.811,1.954,-0.0731832139201638,2.845,3.17,-0.102523659305994,18.18,18.78,-0.0319488817891375,0.2557,0.2338,0.0936698032506415,0.00163417489825552,0.00138486106372493,0.18002804834443
2020-06-24,1.686,1.812,-0.0695364238410597,2.589,2.858,-0.0941217634709588,17.78,18.25,-0.0257534246575342,0.2236,0.2204,0.0145190562613429,0.00153497210140152,0.00140779576485978,0.0903372063734025
2020-06-25,1.68,1.795,-0.064066852367688,2.563,2.797,-0.0836610654272435,17.66,18.03,-0.0205213533000555,0.2013,0.1992,0.0105421686746989,0.00138682208994709,0.00128443206437635,0.0797161861732679
2020-06-26,1.586,1.693,-0.0632014176018901,2.403,2.61,-0.0793103448275862,17.54,17.84,-0.0168161434977579,0.1832,0.1855,-0.0123989218328841,0.00133692961561814,0.00126815755507427,0.0542299024823003
2020-06-27,1.545,1.639,-0.0573520439292252,2.279,2.446,-0.0682747342600165,17.08,17.27,-0.0110017371163869,0.1727,0.1758,-0.0176336746302618,0.00129374925086899,0.00124144125821978,0.0421348914440135
2020-06-28,1.552,1.638,-0.0525030525030524,2.292,2.436,-0.0591133004926109,17.1,17.21,-0.00639163277164436,0.1544,0.1562,-0.0115236875800256,0.00115144138984345,0.00110370596481708,0.0432501287009729
2020-06-29,1.488,1.567,-0.0504148053605616,2.111,2.341,-0.0982486117043998,16.42,17.29,-0.0503181029496818,0.1423,0.1436,-0.00905292479108632,0.00110684861608921,0.00106064903448439,0.0435578406265921
2020-06-30,1.432,1.504,-0.047872340425532,2.058,2.159,-0.0467809170912459,16.63,16.61,0.00120409391932568,0.1412,0.142,-0.00563380281690137,0.00114124249948272,0.00109276497241923,0.0443622629632495
2020-07-01,1.409,1.473,-0.0434487440597421,1.987,2.171,-0.0847535697835098,16.33,17.06,-0.0427901524032826,0.1299,0.1297,0.00154202004626043,0.00106704912861762,0.00101911568730985,0.0470343474294852
2020-07-02,1.388,1.448,-0.0414364640883978,1.927,2.094,-0.0797516714422158,16.07,16.74,-0.0400238948626044,0.1241,0.1239,0.00161420500403556,0.00103482895719927,0.00099035067526089,0.0449116490243851
2020-07-03,1.338,1.393,-0.0394831299353912,1.887,1.941,-0.0278207109737249,16.32,16.13,0.0117792932424055,0.1184,0.1185,-0.000843881856539991,0.00102419310192105,0.00098458562654542,0.0402275579774604
2020-07-04,1.279,1.328,-0.0368975903614459,1.727,1.861,-0.0720042987641053,15.62,16.22,-0.0369913686806412,0.1114,0.1128,-0.0124113475177305,0.00100809370746822,0.00098309906291834,0.0254243397157586
2020-07-05,1.239,1.281,-0.0327868852459015,1.712,1.732,-0.0115473441108545,15.99,15.64,0.0223785166240409,0.1072,0.1081,-0.00832562442183162,0.00100140495620722,0.0009767036747911,0.0252904561062527
2020-07-06,1.183,1.218,-0.028735632183908,1.562,1.653,-0.0550514216575922,15.28,15.72,-0.0279898218829517,0.1023,0.1035,-0.0115942028985507,0.00100086878933033,0.00098351122058018,0.0176485721636309
2020-07-07,1.121,1.151,-0.0260642919200695,1.49,1.482,0.00539811066126856,15.38,14.9,0.0322147651006712,0.09531,0.09637,-0.0109992736328732,0.00098405441570026,0.000969064742414,0.0154681855919346
2020-07-08,1.119,1.149,-0.0261096605744126,1.48,1.47,0.00680272108843538,15.3,14.81,0.0330857528696827,0.08764,0.0884,-0.00859728506787342,0.0009064806540231,0.00089046836218289,0.0179818761903652
2020-07-09,1.072,1.1,-0.0254545454545455,1.359,1.43,-0.0496503496503496,14.67,15.05,-0.025249169435216,0.0871,0.08789,-0.00898850836272612,0.00094039351851851,0.00092476851851851,0.0168961201501879
2020-07-10,1.022,1.047,-0.0238777459407831,1.315,1.297,0.0138781804163454,14.89,14.34,0.0383542538354254,0.0807,0.08158,-0.0107869575876441,0.00091392150467492,0.00090182708974495,0.0134110131171492
2020-07-11,0.9478,0.967,-0.0198552223371251,1.134,1.18,-0.0389830508474577,13.85,14.12,-0.0191218130311614,0.0816,0.08274,-0.0137781000725162,0.00099645963752315,0.00099031943008158,0.00620022919379068
2020-07-12,0.894,0.9091,-0.016609833901661,1.08,1.117,-0.0331244404655326,13.98,14.22,-0.0168776371308017,0.07763,0.07895,-0.0167194426852438,0.00100502837849035,0.00100514041155885,-0.000111460117623027
2020-07-13,0.8952,0.91,-0.0162637362637363,1.079,1.115,-0.0322869955156951,13.95,14.18,-0.0162200282087447,0.06899,0.06975,-0.0108960573476704,0.000891974274319,0.0008871336996337,0.00545642070332666
2020-07-14,0.8557,0.868,-0.0141705069124424,0.987,1.015,-0.0275862068965516,13.35,13.54,-0.0140324963072378,0.06861,0.06962,-0.0145073254811835,0.00092800890758703,0.00092832607953575,-0.000341660065048091
2020-07-15,0.7808,0.7893,-0.0107690358545546,0.8866,0.906,-0.0214128035320088,13.14,13.28,-0.0105421686746987,0.06933,0.07037,-0.014779025152764,0.00102770306807832,0.0010318859655297,-0.00405364312638253
2020-07-16,0.7224,0.728,-0.00769230769230761,0.7629,0.7747,-0.0152317025945528,12.22,12.32,-0.00811688311688309,0.07435,0.07506,-0.00945909938715697,0.00119121318854846,0.00119333791208791,-0.00178048775449736
2020-07-17,0.699,0.7051,-0.00865125514111473,0.769,0.7824,-0.0171267893660531,12.73,12.84,-0.00856697819314637,0.07058,0.07248,-0.0262141280353201,0.00116866687860965,0.00118974455947935,-0.0177161397392092
2020-07-18,0.6877,0.6944,-0.00964861751152079,0.7412,0.7556,-0.019057702488089,12.48,12.59,-0.00873709293089749,0.05765,0.0585,-0.0145299145299146,0.00097025646411279,0.00097506240399385,-0.00492885364195656
2020-07-19,0.6593,0.6649,-0.00842231914573627,0.681,0.6924,-0.0164644714038128,11.95,12.05,-0.00829875518672211,0.06405,0.06591,-0.0282203004096495,0.00112440382897686,0.00114731120803463,-0.019966142488062
2020-07-20,0.6058,0.6102,-0.00721075057358237,0.626,0.6351,-0.01432845221225,11.96,12.05,-0.00746887966804978,0.07134,0.07283,-0.0204586022243582,0.00136298191555702,0.00138141562572077,-0.0133440724286958
2020-07-21,0.5105,0.5114,-0.00175987485334379,0.4916,0.4934,-0.00364815565464131,11.15,11.17,-0.00179051029543416,0.08331,0.08373,-0.00501612325331427,0.00188880726956143,0.00189498870203798,-0.00326198909254826
2020-07-22,0.4889,0.4899,-0.00204123290467443,0.4516,0.4535,-0.00418963616317533,10.69,10.71,-0.00186741363211964,0.07953,0.07997,-0.0055020632737276,0.00188276970977932,0.0018893217058659,-0.00346790917938306
2020-07-23,0.4639,0.4649,-0.00215100021510002,0.4085,0.4102,-0.00414431984397863,10.19,10.21,-0.00195886385896193,0.06051,0.06081,-0.00493339911198819,0.00150969437857776,0.00151391577639158,-0.00278839673887379
2020-07-24,0.4633,0.4656,-0.00493986254295538,0.4047,0.4086,-0.00954478707782676,10.11,10.16,-0.00492125984251976,0.05265,0.05343,-0.0145985401459853,0.00131529246708396,0.00132818466017564,-0.00970662700619879
2020-07-25,0.4753,0.4795,-0.0087591240875912,0.4217,0.429,-0.017016317016317,10.27,10.36,-0.00868725868725867,0.04283,0.04362,-0.0181109582760202,0.00104295727454785,0.00105289074267176,-0.00943447189848339
2020-07-26,0.4464,0.4501,-0.00822039546767381,0.4108,0.4175,-0.0160479041916167,10.65,10.74,-0.00837988826815641,0.0514,0.05255,-0.0218839200761179,0.00133267788397717,0.00135129436256963,-0.0137767751484278
2020-07-27,0.4127,0.4157,-0.00721674284339669,0.3529,0.358,-0.0142458100558659,9.897,9.967,-0.00702317648239192,0.08225,0.08406,-0.0215322388769925,0.002306681833275,0.00234042979712934,-0.014419558277601
2020-07-28,0.3424,0.3426,-0.000583771161704709,0.2757,0.276,-0.00108695652173921,9.317,9.323,-0.000643569666416414,0.08962,0.08974,-0.0013371963449966,0.00302940571997231,0.00303169120667661,-0.00075386526809417
2020-07-29,0.3589,0.3605,-0.00443828016643548,0.2997,0.3023,-0.00860072775388684,9.664,9.705,-0.0042246264811953,0.08619,0.08748,-0.0147462277091907,0.00277951920993158,0.00280859916782247,-0.01035390105646
2020-07-30,0.2946,0.2946,0,0.2337,0.2337,0,9.181,9.181,0,0.07156,0.07156,0,0.00281140780971059,0.00281140780971059,0
2020-07-31,0.278,0.2781,-0.000359582883854689,0.2094,0.2094,0,8.715,8.715,0,0.09751,0.09751,0,0.00405966893152145,0.00405820914405956,0.00035971223021526
2020-08-01,0.2922,0.2926,-0.00136705399863299,0.2277,0.2284,-0.00306479859894912,9.021,9.033,-0.00132846230488195,0.07691,0.07717,-0.00336918491641825,0.00304641354222121,0.00305253348016506,-0.00200487168563963
2020-08-02,0.3024,0.304,-0.00526315789473681,0.2418,0.2442,-0.00982800982800988,9.252,9.296,-0.00473321858864014,0.04784,0.04854,-0.0144210960032962,0.00183103076621595,0.00184804459064327,-0.00920639280754465
2020-08-03,0.2923,0.2938,-0.00510551395507148,0.2259,0.2282,-0.0100788781770377,8.946,8.989,-0.00478362442985883,0.04934,0.05005,-0.0141858141858141,0.00195369420052964,0.00197168960996395,-0.0091268977344964
2020-08-04,0.3047,0.3075,-0.00910569105691047,0.2428,0.247,-0.017004048582996,9.221,9.299,-0.0083879987095386,0.05077,0.05191,-0.0219610864958581,0.00192850587706183,0.00195385426076483,-0.0129735283802987
2020-08-05,0.2827,0.2846,-0.00667603654251586,0.2106,0.2134,-0.0131208997188378,8.621,8.676,-0.00633932687874593,0.06206,0.06319,-0.0178825763570185,0.00254081017699695,0.00256980232164702,-0.0112818579101791
2020-08-06,0.2793,0.282,-0.00957446808510631,0.2053,0.209,-0.0177033492822966,8.504,8.58,-0.00885780885780892,0.06478,0.06622,-0.0217456961643008,0.00268445584861625,0.00271785526661413,-0.0122888876417208
2020-08-07,0.2774,0.2805,-0.0110516934046347,0.2015,0.206,-0.0218446601941746,8.409,8.5,-0.0107058823529411,0.03141,0.03208,-0.0208852867830423,0.00131053232396059,0.00132369446094936,-0.00994348573410978
2020-08-08,0.2527,0.2552,-0.00979623824451412,0.1684,0.1718,-0.0197904540162981,7.715,7.788,-0.00937339496661536,0.03837,0.03917,-0.0204237937196835,0.00175740887305984,0.0017764752409149,-0.0107326955174679
2020-08-09,0.2307,0.2327,-0.00859475719810916,0.1625,0.1652,-0.0163438256658596,8.152,8.217,-0.00791042959717674,0.04075,0.04155,-0.0192539109506617,0.00204440190081716,0.00206662130544812,-0.0107515608071902
2020-08-10,0.2134,0.215,-0.00744186046511623,0.1399,0.1419,-0.0140944326990839,7.583,7.635,-0.00681074001309752,0.048,0.04918,-0.0239934932899553,0.00260335311881704,0.00264750215331611,-0.0166757312902547
2020-08-11,0.1526,0.1526,0,0.08851,0.0885,0.000112994350282599,6.712,6.712,0,0.06498,0.06498,0,0.0049284622105723,0.0049284622105723,0
2020-08-12,0.1706,0.1715,-0.00524781341107879,0.1072,0.1082,-0.00924214417744918,7.27,7.304,-0.00465498357064632,0.05259,0.05296,-0.0069864048338369,0.00356788133385437,0.00357412806392398,-0.00174776335875098
2020-08-13,0.1811,0.183,-0.0103825136612021,0.1186,0.1209,-0.0190239867659222,7.576,7.647,-0.0092846868052832,0.03408,0.03463,-0.0158821830782559,0.00217804773298975,0.00219021959117588,-0.0055573688753261
2020-08-14,0.186,0.1884,-0.0127388535031848,0.1237,0.1268,-0.0244479495268138,7.697,7.79,-0.0119383825417202,0.04069,0.04147,-0.0188087774294672,0.00253198426921545,0.00254764783360856,-0.00614824552533369
2020-08-15,0.1568,0.1577,-0.00570703868104002,0.09013,0.0912,-0.0117324561403509,6.654,6.692,-0.00567842199641367,0.06891,0.06951,-0.00863185153215369,0.00508653982426304,0.00510154653702529,-0.0029416006799774
2020-08-16,0.1514,0.1524,-0.00656167979002625,0.08406,0.08516,-0.0129168623767027,6.427,6.466,-0.00603154964429332,0.1167,0.1178,-0.00933786078098475,0.00892136356964626,0.00894636434334597,-0.00279451772141428
2020-08-17,0.1057,0.1057,0,0.05323,0.05323,0,5.828,5.828,0,0.1441,0.1441,0,0.015778846490767,0.015778846490767,0
2020-08-18,0.142,0.1434,-0.00976290097629018,0.074,0.07544,-0.0190880169671262,6.033,6.089,-0.00919691246510101,0.1703,0.1725,-0.0127536231884057,0.0138807381324987,0.0139227878506121,-0.00302020820575473
2020-08-19,0.09472,0.09472,0,0.04357,0.04356,0.000229568411386504,5.323,5.323,0,0.09822,0.09822,0,0.0120017478415916,0.0120017478415916,0
2020-08-20,0.1132,0.1137,-0.00439753737906773,0.0589,0.05938,-0.00808352980801619,6.023,6.046,-0.00380416804498852,0.09492,0.09526,-0.0035691790888095,0.00970504515115823,0.00969697710023128,0.000832017116628819
2020-08-21,0.1149,0.1159,-0.00862812769628991,0.06051,0.06143,-0.0149763958977698,6.094,6.137,-0.00700668078865883,0.08959,0.09025,-0.00731301939058165,0.00902455436289205,0.00901259866423801,0.00132655398286849
